specimen_idx,specimen_seed,num_nodes,perturbed_param,perturbation_pct,direction,xor_accuracy_twin,xor_accuracy_specimen,accuracy_drop,baseline_accuracy,baseline_xor_score
4,259178,80,alpha,-20.0,down,0.5,0.5,0.0,0.5,0.0
4,259178,80,alpha,30.0,up,0.5,0.5,0.0,0.5,0.0
4,259178,80,alpha,-30.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,none,0.0,none,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_v,5.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_v,-5.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_v,10.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_v,-10.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_v,20.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_v,-20.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_v,30.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_v,-30.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_w,5.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_w,-5.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_w,10.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_w,-10.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_w,20.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_w,-20.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_w,30.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,tau_w,-30.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,a,5.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,a,-5.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,a,10.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,a,-10.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,a,20.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,a,-20.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,a,30.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,a,-30.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,b,5.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,b,-5.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,b,10.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,b,-10.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,b,20.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,b,-20.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,b,30.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,b,-30.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,v_scale,5.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,v_scale,-5.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,v_scale,10.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,v_scale,-10.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,v_scale,20.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,v_scale,-20.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,v_scale,30.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,v_scale,-30.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_off,5.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_off,-5.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_off,10.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_off,-10.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_off,20.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_off,-20.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_off,30.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_off,-30.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_on,5.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_on,-5.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_on,10.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_on,-10.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_on,20.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_on,-20.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_on,30.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,R_on,-30.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,alpha,5.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,alpha,-5.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,alpha,10.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,alpha,-10.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,alpha,20.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,alpha,-20.0,down,0.5,0.5,0.0,0.5,0.0
5,644167,30,alpha,30.0,up,0.5,0.5,0.0,0.5,0.0
5,644167,30,alpha,-30.0,down,0.5,0.5,0.0,0.5,0.0
6,110268,50,none,0.0,none,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_v,5.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_v,-5.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_v,10.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_v,-10.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_v,20.0,up,0.5,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_v,-20.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_v,30.0,up,0.5,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_v,-30.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_w,5.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_w,-5.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_w,10.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_w,-10.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_w,20.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_w,-20.0,down,0.5,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_w,30.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,tau_w,-30.0,down,0.5,0.75,0.0,0.75,0.06118401512949456
6,110268,50,a,5.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,a,-5.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,a,10.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,a,-10.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,a,20.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,a,-20.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,a,30.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,a,-30.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,b,5.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,b,-5.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,b,10.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,b,-10.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,b,20.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,b,-20.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,b,30.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,b,-30.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,v_scale,5.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,v_scale,-5.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,v_scale,10.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,v_scale,-10.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,v_scale,20.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,v_scale,-20.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,v_scale,30.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,v_scale,-30.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_off,5.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_off,-5.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_off,10.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_off,-10.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_off,20.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_off,-20.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_off,30.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_off,-30.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_on,5.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_on,-5.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_on,10.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_on,-10.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_on,20.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_on,-20.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_on,30.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,R_on,-30.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,alpha,5.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,alpha,-5.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,alpha,10.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,alpha,-10.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,alpha,20.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,alpha,-20.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,alpha,30.0,up,0.75,0.75,0.0,0.75,0.06118401512949456
6,110268,50,alpha,-30.0,down,0.75,0.75,0.0,0.75,0.06118401512949456
7,732180,30,none,0.0,none,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_v,5.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_v,-5.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_v,10.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_v,-10.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_v,20.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_v,-20.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_v,30.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_v,-30.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_w,5.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_w,-5.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_w,10.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_w,-10.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_w,20.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_w,-20.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_w,30.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,tau_w,-30.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,a,5.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,a,-5.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,a,10.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,a,-10.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,a,20.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,a,-20.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,a,30.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,a,-30.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,b,5.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,b,-5.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,b,10.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,b,-10.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,b,20.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,b,-20.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,b,30.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,b,-30.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,v_scale,5.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,v_scale,-5.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,v_scale,10.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,v_scale,-10.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,v_scale,20.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,v_scale,-20.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,v_scale,30.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,v_scale,-30.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_off,5.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_off,-5.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_off,10.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_off,-10.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_off,20.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_off,-20.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_off,30.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_off,-30.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_on,5.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_on,-5.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_on,10.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_on,-10.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_on,20.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_on,-20.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_on,30.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,R_on,-30.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,alpha,5.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,alpha,-5.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,alpha,10.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,alpha,-10.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,alpha,20.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,alpha,-20.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,alpha,30.0,up,0.5,0.75,0.0,0.75,0.001277397770683697
7,732180,30,alpha,-30.0,down,0.5,0.75,0.0,0.75,0.001277397770683697
8,54886,50,none,0.0,none,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_v,5.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_v,-5.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_v,10.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_v,-10.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_v,20.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_v,-20.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_v,30.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_v,-30.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_w,5.0,up,0.25,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_w,-5.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_w,10.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_w,-10.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_w,20.0,up,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_w,-20.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_w,30.0,up,0.25,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,tau_w,-30.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,a,5.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,a,-5.0,down,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,a,10.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,a,-10.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,a,20.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,a,-20.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,a,30.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,a,-30.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,b,5.0,up,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,b,-5.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,b,10.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,b,-10.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,b,20.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,b,-20.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,b,30.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,b,-30.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,v_scale,5.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,v_scale,-5.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,v_scale,10.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,v_scale,-10.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,v_scale,20.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,v_scale,-20.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,v_scale,30.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,v_scale,-30.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_off,5.0,up,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_off,-5.0,down,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_off,10.0,up,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_off,-10.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_off,20.0,up,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_off,-20.0,down,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_off,30.0,up,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_off,-30.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_on,5.0,up,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_on,-5.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_on,10.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_on,-10.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_on,20.0,up,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_on,-20.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_on,30.0,up,0.25,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,R_on,-30.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,alpha,5.0,up,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,alpha,-5.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,alpha,10.0,up,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,alpha,-10.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,alpha,20.0,up,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,alpha,-20.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,alpha,30.0,up,0.75,0.5,0.0,0.5,-4.017662424971036e-09
8,54886,50,alpha,-30.0,down,0.5,0.5,0.0,0.5,-4.017662424971036e-09
9,137337,30,none,0.0,none,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_v,5.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_v,-5.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_v,10.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_v,-10.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_v,20.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_v,-20.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_v,30.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_v,-30.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_w,5.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_w,-5.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_w,10.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_w,-10.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_w,20.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_w,-20.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_w,30.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,tau_w,-30.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,a,5.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,a,-5.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,a,10.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,a,-10.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,a,20.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,a,-20.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,a,30.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,a,-30.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,b,5.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,b,-5.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,b,10.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,b,-10.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,b,20.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,b,-20.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,b,30.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,b,-30.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,v_scale,5.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,v_scale,-5.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,v_scale,10.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,v_scale,-10.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,v_scale,20.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,v_scale,-20.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,v_scale,30.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,v_scale,-30.0,down,0.5,0.5,0.0,0.5,0.0
