specimen_idx,specimen_seed,num_nodes,perturbed_param,perturbation_pct,direction,xor_accuracy_twin,xor_accuracy_specimen,accuracy_drop,baseline_accuracy,baseline_xor_score
9,137337,30,R_off,5.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_off,-5.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_off,10.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_off,-10.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_off,20.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_off,-20.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_off,30.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_off,-30.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_on,5.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_on,-5.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_on,10.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_on,-10.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_on,20.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_on,-20.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_on,30.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,R_on,-30.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,alpha,5.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,alpha,-5.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,alpha,10.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,alpha,-10.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,alpha,20.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,alpha,-20.0,down,0.5,0.5,0.0,0.5,0.0
9,137337,30,alpha,30.0,up,0.5,0.5,0.0,0.5,0.0
9,137337,30,alpha,-30.0,down,0.5,0.5,0.0,0.5,0.0
10,999890,30,none,0.0,none,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_v,5.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_v,-5.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_v,10.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_v,-10.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_v,20.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_v,-20.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_v,30.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_v,-30.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_w,5.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_w,-5.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_w,10.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_w,-10.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_w,20.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_w,-20.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_w,30.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,tau_w,-30.0,down,0.5,0.5,0.0,0.5,0.0
10,999890,30,a,5.0,up,0.5,0.5,0.0,0.5,0.0
10,999890,30,a,-5.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,a,10.0,up,0.5,0.5,0.0,0.5,0.0
10,999890,30,a,-10.0,down,0.5,0.5,0.0,0.5,0.0
10,999890,30,a,20.0,up,0.5,0.5,0.0,0.5,0.0
10,999890,30,a,-20.0,down,0.75,0.5,0.0,0.5,0.0
10,999890,30,a,30.0,up,0.5,0.5,0.0,0.5,0.0
10,999890,30,a,-30.0,down,0.75,0.5,0.0,0.5,0.0
10,999890,30,b,5.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,b,-5.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,b,10.0,up,0.5,0.5,0.0,0.5,0.0
10,999890,30,b,-10.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,b,20.0,up,0.5,0.5,0.0,0.5,0.0
10,999890,30,b,-20.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,b,30.0,up,0.5,0.5,0.0,0.5,0.0
10,999890,30,b,-30.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,v_scale,5.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,v_scale,-5.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,v_scale,10.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,v_scale,-10.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,v_scale,20.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,v_scale,-20.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,v_scale,30.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,v_scale,-30.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_off,5.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_off,-5.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_off,10.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_off,-10.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_off,20.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_off,-20.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_off,30.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_off,-30.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_on,5.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_on,-5.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_on,10.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_on,-10.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_on,20.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_on,-20.0,down,0.5,0.5,0.0,0.5,0.0
10,999890,30,R_on,30.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,R_on,-30.0,down,0.5,0.5,0.0,0.5,0.0
10,999890,30,alpha,5.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,alpha,-5.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,alpha,10.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,alpha,-10.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,alpha,20.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,alpha,-20.0,down,0.25,0.5,0.0,0.5,0.0
10,999890,30,alpha,30.0,up,0.25,0.5,0.0,0.5,0.0
10,999890,30,alpha,-30.0,down,0.25,0.5,0.0,0.5,0.0
11,521430,30,none,0.0,none,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_v,5.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_v,-5.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_v,10.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_v,-10.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_v,20.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_v,-20.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_v,30.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_v,-30.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_w,5.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_w,-5.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_w,10.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_w,-10.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_w,20.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_w,-20.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_w,30.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,tau_w,-30.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,a,5.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,a,-5.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,a,10.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,a,-10.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,a,20.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,a,-20.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,a,30.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,a,-30.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,b,5.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,b,-5.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,b,10.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,b,-10.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,b,20.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,b,-20.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,b,30.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,b,-30.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,v_scale,5.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,v_scale,-5.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,v_scale,10.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,v_scale,-10.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,v_scale,20.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,v_scale,-20.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,v_scale,30.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,v_scale,-30.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_off,5.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_off,-5.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_off,10.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_off,-10.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_off,20.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_off,-20.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_off,30.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_off,-30.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_on,5.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_on,-5.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_on,10.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_on,-10.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_on,20.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_on,-20.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_on,30.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,R_on,-30.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,alpha,5.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,alpha,-5.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,alpha,10.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,alpha,-10.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,alpha,20.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,alpha,-20.0,down,0.5,0.75,0.0,0.75,0.0
11,521430,30,alpha,30.0,up,0.5,0.75,0.0,0.75,0.0
11,521430,30,alpha,-30.0,down,0.5,0.75,0.0,0.75,0.0
12,954698,30,none,0.0,none,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_v,5.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_v,-5.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_v,10.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_v,-10.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_v,20.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_v,-20.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_v,30.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_v,-30.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_w,5.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_w,-5.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_w,10.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_w,-10.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_w,20.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_w,-20.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_w,30.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,tau_w,-30.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,a,5.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,a,-5.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,a,10.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,a,-10.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,a,20.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,a,-20.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,a,30.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,a,-30.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,b,5.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,b,-5.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,b,10.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,b,-10.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,b,20.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,b,-20.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,b,30.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,b,-30.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,v_scale,5.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,v_scale,-5.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,v_scale,10.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,v_scale,-10.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,v_scale,20.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,v_scale,-20.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,v_scale,30.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,v_scale,-30.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_off,5.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_off,-5.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_off,10.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_off,-10.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_off,20.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_off,-20.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_off,30.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_off,-30.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_on,5.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_on,-5.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_on,10.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_on,-10.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_on,20.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_on,-20.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_on,30.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,R_on,-30.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,alpha,5.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,alpha,-5.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,alpha,10.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,alpha,-10.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,alpha,20.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,alpha,-20.0,down,0.5,0.5,0.0,0.5,0.0
12,954698,30,alpha,30.0,up,0.5,0.5,0.0,0.5,0.0
12,954698,30,alpha,-30.0,down,0.5,0.5,0.0,0.5,0.0
13,87498,80,none,0.0,none,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_v,5.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_v,-5.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_v,10.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_v,-10.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_v,20.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_v,-20.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_v,30.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_v,-30.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_w,5.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_w,-5.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_w,10.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_w,-10.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_w,20.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_w,-20.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_w,30.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,tau_w,-30.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,a,5.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,a,-5.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,a,10.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,a,-10.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,a,20.0,up,0.5,0.75,0.0,0.75,0.226245794099884
13,87498,80,a,-20.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,a,30.0,up,0.5,0.75,0.0,0.75,0.226245794099884
13,87498,80,a,-30.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,b,5.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,b,-5.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,b,10.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,b,-10.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,b,20.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,b,-20.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,b,30.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,b,-30.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,v_scale,5.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,v_scale,-5.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,v_scale,10.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,v_scale,-10.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,v_scale,20.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,v_scale,-20.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,v_scale,30.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,v_scale,-30.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_off,5.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_off,-5.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_off,10.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_off,-10.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_off,20.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_off,-20.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_off,30.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_off,-30.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_on,5.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_on,-5.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_on,10.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_on,-10.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_on,20.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_on,-20.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_on,30.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,R_on,-30.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,alpha,5.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,alpha,-5.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,alpha,10.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,alpha,-10.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,alpha,20.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,alpha,-20.0,down,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,alpha,30.0,up,0.75,0.75,0.0,0.75,0.226245794099884
13,87498,80,alpha,-30.0,down,0.75,0.75,0.0,0.75,0.226245794099884
14,899159,30,none,0.0,none,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_v,5.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_v,-5.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_v,10.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_v,-10.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_v,20.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_v,-20.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_v,30.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_v,-30.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_w,5.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_w,-5.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_w,10.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_w,-10.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_w,20.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_w,-20.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_w,30.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,tau_w,-30.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,a,5.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,a,-5.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,a,10.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,a,-10.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,a,20.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,a,-20.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,a,30.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,a,-30.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,b,5.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,b,-5.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,b,10.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,b,-10.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,b,20.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,b,-20.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,b,30.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,b,-30.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,v_scale,5.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,v_scale,-5.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,v_scale,10.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,v_scale,-10.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,v_scale,20.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,v_scale,-20.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,v_scale,30.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,v_scale,-30.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_off,5.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_off,-5.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_off,10.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_off,-10.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_off,20.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_off,-20.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_off,30.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_off,-30.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_on,5.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_on,-5.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_on,10.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_on,-10.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_on,20.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_on,-20.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_on,30.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,R_on,-30.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,alpha,5.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,alpha,-5.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,alpha,10.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,alpha,-10.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,alpha,20.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,alpha,-20.0,down,0.5,0.5,0.0,0.5,0.0
14,899159,30,alpha,30.0,up,0.5,0.5,0.0,0.5,0.0
14,899159,30,alpha,-30.0,down,0.5,0.5,0.0,0.5,0.0
